Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order,captions,sentiment_score,sentiment_category,subjectivity
8445,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7318439999626628385,Sollten Abtreibungen nicht mehr unter Strafe stehe,https://www.tiktok.com/@grundgeseggs/video/7318439999626628385,<a href='https://www.tiktok.com/@grundgeseggs/video/7318439999626628385' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Sollten Abtreibungen nicht mehr unter Strafe stehen? Die AfD jedenfalls stellte 2023 bereits ihr Europawahlprogramm vor, in welchem sie fordert, dass Abtreibungen nur noch in Ausnahmefällen gestattet sein sollen. Denn #2024 findet Anfang Juni die Wahl für das neue #Europäische Parlament statt. In diesem Programm sind auch Passagen, die man so bei anderen großen Parteien, die im #Bundestag vertreten sind, nicht findet. #fypage #foryoupage #2023 #2024 #wahrheit ",grundgeseggs,https://www.tiktok.com/@grundgeseggs,<a href='https://www.tiktok.com/@grundgeseggs' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},4.0,"  Ban abortion in Germany,  that's what the AfD wants.  true or false?  for the most part was  the AfD demands  Quote abortion must become an exception.  currently trying influential groupings  in the EU abortion to normality  or even declare it a human right.  quote only  absolute exceptional cases,  it should be legal.  After all,  abortion is considered a crime in Germany,  that are not punished.  but especially young women under 30 are  for the abolition of this paragraph 218,  who has just criminalized abortion.  should it be impunity?  yes or no?  your opinion about this in the comments though.",0.3777,Slightly Positive,0.5654761904761905
8446,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7319493078656486662,SA’s #abortionaccess is under attack yet again. #a,https://www.tiktok.com/@pontsho_pilane/video/7319493078656486662,<a href='https://www.tiktok.com/@pontsho_pilane/video/7319493078656486662' target='_blank' rel='noreferrer nofollow'>Open video</a>,SA’s #abortionaccess is under attack yet again. #abortion #abortolegal #saelections #saelections2024 #mybodymychoice #abortionrights #SAMA28 #tiktoksouthafrica #foryou #fyp,pontsho_pilane,https://www.tiktok.com/@pontsho_pilane,<a href='https://www.tiktok.com/@pontsho_pilane' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},0.0,"  Last year, the I F  P hosted its two day national policy conference  ahead of the national elections  and as a way to put together their  manifesto for the 2024 elections.  And I saw the story  news 24 that talked about how they are going to be  say no to unrestricted Abortion acts  and how they are looking to amend the choice of  termination of Pregnancy Act.  As somebody who has worked in abortion access  activism for the past couple of years,  and somebody  who's just written a book that also focuses on  how evangelical  churches and evangelical movements oppose abortion.  I found the story very worrying for a number of reasons.  There are few things that are in the article  that are concerning,  which the I F  P believes in  the first one being the fact that  they want to stop abortion as a form of contraceptive.  This is a very well known myth  and it's been used by many anti abortion movements.  What the if incorrectly  labels as unrestricted abortion acts,  which I believe is actually quite  deliberate of them to do  is the fact that in 2,005,  the new law came into effect  where registered nurses  and registered midwives were able to also  perform termination  up to 12 weeks of pregnancy.  Instead of looking at this as  improving access to abortion services,  they look at it as unrestricted abortion access.  It seems that they're looking at it  from a point where they see access to abortion as  Something that should not be happening to begin with  and that termination of a pregnancy is inherently a  moral feeling  or something bad that should not happen at all.  The use of myths  such as abortion is being used as contraceptors  is one that can be seen and can be traced back to  evangelical anti abortion movements in the U.  S. And other parts of the west.  No such thing as unrestricted abortion  in South Africa. In fact,  we have a choice of termination of Pregnancy Act that  stipulates in which conditions termination can happen.  And this does not mean it's unrestricted  but the access to termination  in the ways that are stated in the act shows that  South Africa is serious about curtailing maternal  mortality rate  and ensuring that the right of  people who can fall pregnant are protected  and that access to abortion is afforded to anyone  who wants to do it.  Abortion as contraceptives is a well known myth  that is mostly used by religious  anti abortion movements.  And you know that from studies.  It shows that people terminate pregnancies because  the contraceptives have failed  or they did not get  access to contraceptives to begin with  or are terminating the pregnancy  because they were either assaulted  or the sex that  resulted in the pregnancy was due to coercion.  The IFP aims to hold public hearings  to amend the choice of termination of Pregnancy Act  in order to stop this unrestricted abortions.  But we need to remember why we have  The abortion law that we have  to begin with,  at the onset of democracy in South Africa,  one of the first areas  that the department of health tackled  was the high rate of maternal mortality  that were happening in South Africa.  And most of them were as a result of  women and people who are pregnant  seeking abortion services  from unsafe abortion providers,  which were illegal at the time  and still are. The I F.  P is not the only party that has tried to curtail  access to abortion in South Africa.  In fact, the African Democratic Christian Party,  the a C d. P  has been one of  the most vocal voices that has been against abortion  in Parliament.  Elementary records show that  even before  the amendments that were made in 2,005,  the original choice of  termination of Pregnancy Act  was challenged by parties  such as the African Democratic Christian Party,  the a C d. P,  who has opposed  any access to abortion in democratic South Africa  every time they've gotten a chance to do so.  Besides terminating a pregnancy,  saving the lives of many,  many people who are pregnant,  it also really is a human right  and we shouldn't fight it in any way whatsoever.  For a party that was founded on ethno  nationalism  to now use religious doctrine  and evangelical  anti abortion movement rhetoric  to really try to curtail the rights of women  and people who fall pregnant  is very telling  in the atmosphere that we are in  in South Africa.  Access, determination of pregnancy.  Still needs to become more Liberal in South Africa  and the access needs to be more widespread,  particularly in rural areas  where there is  often struggles.  And for a party  such as the I F  P or even the a C,  d. P. To try and curtail those rights  is very telling  and is a very concerning matter.  It's concerning for me  to see so much of the evangelical  anti abortion movement rhetoric  find ground in South Africa,  particularly  as we go into the elections,  because we do know that  even though we are a so called  circular state,  we have very,  very religious,  moral and cultural  attitudes towards certain things,  abortion included.  But we need to remember that  abortion saves lives.",-0.8499,Very Negative,0.3703535944929388
8447,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7341049560367713568,"France is one step closer to enshrining abortion """,https://www.tiktok.com/@lemonde_en/video/7341049560367713568,<a href='https://www.tiktok.com/@lemonde_en/video/7341049560367713568' target='_blank' rel='noreferrer nofollow'>Open video</a>,"France is one step closer to enshrining abortion ""freedom"" in its Constitution, after the French Senate voted 267 to 50 to approve the bill to make abortion a constitutional ""freedom"" on February 28. President Macron will call a joint session of Parliament on March 4 for a final vote.  Le Monde looks at the issues surrounding abortion rights in France and why Macron wants to enshrine the right to abortion in the constitution now. - Video: Syrielle Mejias English adaptation: Diana Liu Motion design: Pia Vidal - #abortion #france #constitution #abortionrights #womensrights #frenchpolitics #feminism #womenshealth #health #learnontiktok #news",lemonde_en,https://www.tiktok.com/@lemonde_en,<a href='https://www.tiktok.com/@lemonde_en' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},2.0,"  France could soon become the first country in the world  to enshrine the right to abortion in its constitution.  But why is the government doing this now?  Is the right to abortion under threat in France today?  Abortion has been legal in France since 1975,  thanks to the law carried by then health  Minister Simon Vee.  But this right is threatened  because the law isn't properly applied. In France,  abortion can be difficult to access.  For the past 20 years,  around 220,000 women have had abortions each year,  and one in three women has an abortion in her lifetime.  But access to abortion has declined.  In 2005, 653 healthcare facilities performed abortions,  but by 2018  this number fell to 511.  This is mostly due to a lack of funds  or because there aren't enough doctors  willing to perform the procedure. In France,  the legal time frame for an abortion is up to 14  weeks of pregnancy,  but in some medical deserts,  it's difficult to get all the appointments  needed within a few weeks.  So access to abortion is unequal  depending on where you live and your means.  This right is also threatened by certain  anti abortion groups  who lobby politicians  or misinform women about the procedure.  If you search online,  you'll come across fake abortion information sites  that try to discourage women from having an abortion,  which is illegal.  But the government's move to enshrine  the right to abortion in the constitution  is also supposed to respond to a more Political threat  the aim is to make abortion  much more difficult to prohibit or restrict  if anti abortion political parties gain power  like in Poland,  Hungary and the United States.  In France, this is not an immediate threat,  although there are still several steps to go.  No political group in parliament  is opposed to enshrining abortion in the constitution.  Today, some conservative and far right leaders  have criticized the constitutional reform  as a political operation  and useless,  saying that Mackle is importing an American debate  following the Supreme Court's  decision to eliminate the constitutional  right to abortion last year.",-0.9912,Very Negative,0.40801158301158297
8451,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7342916985711267118,#greenscreen Viva la #france #abortionrights #roev,https://www.tiktok.com/@kelsi_talks/video/7342916985711267118,<a href='https://www.tiktok.com/@kelsi_talks/video/7342916985711267118' target='_blank' rel='noreferrer nofollow'>Open video</a>,#greenscreen Viva la #france #abortionrights #roevwade #womenshealth #womensrights #constitution ,kelsi_talks,https://www.tiktok.com/@kelsi_talks,<a href='https://www.tiktok.com/@kelsi_talks' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},7.0,"{""utterances"":[{""text"":""France I'm so proud of you girl"",""start_time"":1600,""end_time"":3580,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.8559190031152647,""source_height"":0.12397780373831775},{""text"":""at least someone's out here doing the damn thing"",""start_time"":3600,""end_time"":6680,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.8652647975077881,""source_height"":0.12397780373831775},{""text"":""and making sure that this is codified for women to be able to have"",""start_time"":6681,""end_time"":12581,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.8995327102803738,""source_height"":0.1699766355140187},{""text"":""rights to bodily autonomy"",""start_time"":13240,""end_time"":15080,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.8325545171339563,""source_height"":0.07797897196261681},{""text"":""so proud of you"",""start_time"":15081,""end_time"":16341,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.5202492211838006,""source_height"":0.07797897196261681},{""text"":""let's see if some other countries follow"",""start_time"":16920,""end_time"":19160,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.690809968847352,""source_height"":0.12397780373831775},{""text"":""I know it's not gonna happen here"",""start_time"":19161,""end_time"":20761,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.9112149532710281,""source_height"":0.12397780373831775},{""text"":""but so proud"",""start_time"":20762,""end_time"":22701,""words"":null,""text_size"":28,""text_color"":""#FFFFFFFF"",""bg_color"":""#00000000"",""alignment"":0,""source_width"":0.4400311526479751,""source_height"":0.07797897196261681}]}",0.8216,Very Positive,0.7098765432098765
8452,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7342925036400987434,France makes abortion a constitutional right #news,https://www.tiktok.com/@ryuknews/video/7342925036400987434,<a href='https://www.tiktok.com/@ryuknews/video/7342925036400987434' target='_blank' rel='noreferrer nofollow'>Open video</a>,France makes abortion a constitutional right #news #france #constitutionalrights ,ryuknews,https://www.tiktok.com/@ryuknews,<a href='https://www.tiktok.com/@ryuknews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},9.0,"  France has become the first country in the world to  explicitly include  the right to abortion in its constitution.  Parliamentarians voted to revise the country's 1958  constitution  to enshrine women's guaranteed freedom to abort.  The overwhelming 7 80 72 vote  saw a standing ovation in the parliament in Versailles  when the result was announced.  President Emmanuel Macrone described  the move as French pride  that had sent a universal message.  However, anti abortion groups have  strongly criticized the change,  as has the Vatican.",0.5994,Positive,0.43373015873015874
8453,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7342939780314893599,France makes history as the first country to enshr,https://www.tiktok.com/@aaronbennett5/video/7342939780314893599,<a href='https://www.tiktok.com/@aaronbennett5/video/7342939780314893599' target='_blank' rel='noreferrer nofollow'>Open video</a>,"France makes history as the first country to enshrine abortion rights in its constitution, responding to the US Supreme Court's Roe v. Wade overturn. Lawmakers overwhelmingly vote 780 to 72, emphasizing a 'guaranteed freedom' to abortion. Eiffel Tower lights up with 'my body my choice' after the landmark decision. Prime Minister Attal underscores a 'moral debt' to women. President Macron plans a formal celebration on International Women’s Rights Day. The move reflects a shift in response to global threats to reproductive rights. #AbortionRights #goodnews #womenrights #fyp #FranceHistory  #greenscreen ",aaronbennett5,https://www.tiktok.com/@aaronbennett5,<a href='https://www.tiktok.com/@aaronbennett5' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},1.0,  well they did it  I told you last Friday that the France was gonna vote to be the first country  in the world to make abortion a constitutional right  and they passed that vote Monday  if you remember  all this was sparked right after the Roe v  Wade was repelled here in America  Prime Minister Gabriel Adell said  above all we are sending a message to all women that your body belongs to you  with over 700 other lawmakers approval  only 72 of their lawmakers opposed this  in a special meeting  they even lit up the Eiffel Tower with the words  my body my choice  I believe this is a huge win for all women across the world  if you like having some good news stories in your feed  please consider giving me a like and a follow  it really helps me out a lot,0.9788,Very Positive,0.4681547619047621
8454,{'topic'},0,0,tk0,{'es'},{'en'},{'measures politicians address abortion european elections 2024'},7363760728156753185,Democracy is a precious gift passed on to us from ,https://www.tiktok.com/@roterotemedia/video/7363760728156753185,<a href='https://www.tiktok.com/@roterotemedia/video/7363760728156753185' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Democracy is a precious gift passed on to us from previous generations.  This incredibly moving film making the case for the EU as the most significant peace project in modern history. Must-watch but more importantly think about their important message: "" Live democracy. Take care of democracy."" Too many have forgotten it.  Remember to vote in the European Parliament Elections, 6-9th June. Most countries allow either postal voting or voting in person at the Embassy or Consulate.  #politics #democrat #foryou #europe #republican #fyp #viral #conservative #trending #leftist #european ",roterotemedia,https://www.tiktok.com/@roterotemedia,<a href='https://www.tiktok.com/@roterotemedia' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic6__es__en__abortion'},{'2024-04-28T15:30:00'},{'8075'},{'eu24--tk0_scheduled__2024-04-30T18:50:00+00:00_756_1'},{'2024-05-01T06:08:07.194532'},{'2024-05-01T06:08:07.194575'},8.0,"  Me.  I've kept it in my heart for years,  I think about it every morning,  but I don't talk about it  Well Robin,  I shouldn't be here today,  I should have been dead.  On 17/06 mille-neuf-cent-quarante  na jednadvacátého jsem mla telephone že nás obsazují obsazuje  armáda což jsme považovali za nco že to vbec není možné.  To byl takový šok  And 12.  When the soldiers arrived,  they were everywhere.  I go down my steps with my composter,  I arrive in the garden.  Ta ta ta ta ta mom was killed on me to protect me.  You are 4 years old,  we are 12 years old that we are here with his voice,  his dead mother who protects you We do not forget in timiçoire is  lingering in tinerette in front of the cathedral.  Mijn Vader is oud fiets uh gestuurd en Daar vermoord en mijn moeder kon mij  meegeven in de wetenschap dat ze misschien mij nooit sea terug Zou Zien,  IK had geen oom's en aunts,  dat IK wel raar,  IK had ook geen grote ouders iedereen had grote ouders.  E  no,  you should never take democracy for granted,  but you must always support it AND protect it.  Toho sedmnáctého prestopadu,  kdy všechno začalo,  byla veliká demonstrace,  student policisté napadli,  demonstrati zmlátili I to byl ten moments kdy začla your revolution takzvaná  but with the Berlin wall,  in my opinion the emancipation of all Europe  light Suzanne,  light Suus IK ben Rada  dat je Bent born in een jaar Dat de wereld in Brand stond,  zoiets bepaalt voor een Groot deel je leven gelukkig Ben jij born  in een tijd van vrede en welvaart,  poád si uvdomovat že ta svoboda a demokracie tady nebyla vždycky,  ah che ogni mò you are texting me long live democracy  On when I am no longer.",-0.8075,Very Negative,0.3444444444444445
8969,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7292617793495682310,Ukraine War Timelapse #mapping #mappingwar #battle,https://www.tiktok.com/@ytalternativegeopolitics/video/7292617793495682310,<a href='https://www.tiktok.com/@ytalternativegeopolitics/video/7292617793495682310' target='_blank' rel='noreferrer nofollow'>Open video</a>,Ukraine War Timelapse #mapping #mappingwar #battle #ukrainevsrussia,ytalternativegeopolitics,https://www.tiktok.com/@ytalternativegeopolitics,<a href='https://www.tiktok.com/@ytalternativegeopolitics' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},10.0,"  I have decided to conduct a special military operation.  Its goal is to protect people who have been subjected to  bullying and genocide by the Tiev regime for 8 years.  I urge you to immediately lay down your arms and go home.  Today I initiated telephone conversations with  the President of the Russian Federation.  The result is silence.  Silence should be in Donbas.  So today I want to address all citizens of Russia.  Not as president,  I address Russian citizens as a citizen of Ukraine.  We share more than 2,000 km of common border with you.  Along it.",0.4902,Positive,0.2800453514739229
8970,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7311748787029036293,What do you think of him #poland #polish #fyp ,https://www.tiktok.com/@omaragamyy/video/7311748787029036293,<a href='https://www.tiktok.com/@omaragamyy/video/7311748787029036293' target='_blank' rel='noreferrer nofollow'>Open video</a>,What do you think of him #poland #polish #fyp ,omaragamyy,https://www.tiktok.com/@omaragamyy,<a href='https://www.tiktok.com/@omaragamyy' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},11.0,  Poland what's  new with you  We got a  new prime minister  Donald Tusk  Alright so  what is he planning  to do now  well first of all  he wants to fix  Poland's strained  relationship with the  European Union  finally  alright and what else  is he doing  Also he wants to  allow ab0rtion until  12 weeks and  recognize termination  IVF and  contraception as rights  those are some  new changes  Also he pledges  full mobilization  to the western world  to support Ukraine  oh that's nice  well I hope  I hope you like him,0.9531,Very Positive,0.40426997245179064
8971,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7323112060349451522,russia and ukraine war update 2024.While speaking ,https://www.tiktok.com/@hheaven_boy/video/7323112060349451522,<a href='https://www.tiktok.com/@hheaven_boy/video/7323112060349451522' target='_blank' rel='noreferrer nofollow'>Open video</a>,"russia and ukraine war update 2024.While speaking to business leaders at the Far East economic forum, Russian President Vladimir Putin said that despite international pressure, Russia is remaining steadfast.The United Nations plans to give £2.4billion ($3.1billion) in humanitarian aid to Ukraine in 2024.credit telegraph#fyp#longervideos#trendingnewsmalaysia#breakingnews#news#russia#putin#ukraine #CapCut ",hheaven_boy,https://www.tiktok.com/@hheaven_boy,<a href='https://www.tiktok.com/@hheaven_boy' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},1.0,"  Where?  Japan,  Russia in Europe number 1.  It seems that we are under pressure from all sides,  and we have become the first in Europe in terms of volume,  volume of purchases,  volume of the economy as a whole,  we have overtaken Germany and took 5th place in the world.  China,  USA,  India,  Japan,  Russia in Europe number 1.  It seems that we are under pressure from all sides,  and we began to buy in terms of volume,  in terms of volume,  in terms of the economy as a whole.  1st in Europe,  we overtook Germany and took 5th place in the world.  China,  USA,  India,  Japan,  Russia in Europe number 1.  Like. On.",0.0,Slightly Negative,0.37777777777777777
8972,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7324999069279980801,russia and ukraine war update 2024.Russian Preside,https://www.tiktok.com/@hheaven_boy/video/7324999069279980801,<a href='https://www.tiktok.com/@hheaven_boy/video/7324999069279980801' target='_blank' rel='noreferrer nofollow'>Open video</a>,"russia and ukraine war update 2024.Russian President Vladimir Putin warned that if Ukraine continued its current pattern of war, there will be a serious blow to its statehood. Putin also slammed the peace formula floated by Ukraine, and called leaders of the West.credit hindustantimes#fyp #trendingnewsmalaysia #breakingnews #news #longervideos #russia #ukraine #putin #zelensky #war #military #CapCut ",hheaven_boy,https://www.tiktok.com/@hheaven_boy,<a href='https://www.tiktok.com/@hheaven_boy' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},9.0,"  I  don't know neavastponymous,  which is serious enough there.  And I remind you that after, after 2014,  there were attempts to freeze the war in Donbass.  There were very,  very influential granters of those,  of those by, by the way,  of those prose that then chancellor of Germany  and the presidents of France. But Putin,  Putin is a predator  who is not satisfied with the frozen products  to normalise what should have ended in the 20th century.",-0.5044,Negative,0.5113333333333333
8973,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7333327645091826987,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #,https://www.tiktok.com/@truthonly007/video/7333327645091826987,<a href='https://www.tiktok.com/@truthonly007/video/7333327645091826987' target='_blank' rel='noreferrer nofollow'>Open video</a>,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #rightwing #leftist #fyp #trending #viral ,truthonly007,https://www.tiktok.com/@truthonly007,<a href='https://www.tiktok.com/@truthonly007' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},5.0,  can I just ask you a direct question  did you order Alexi Navani's assassination  can you explain  yes of course not  we don't have this kind of habit of assassinating anybody that's one  number two is  I want to ask you  did you order the assassination of the woman who walked into the Congress  and who was shot and killed by a policeman  do you know that 450 individuals were arrested after entering the Congress  and they didn't go there to steal a laptop  they came with political demands  450 people have been detained  you're talking about the capital  they're looking at jail time between 15 and uh 25 years  and they came to the Congress with political demands  isn't that persecution for political opinions,-0.9584,Very Negative,0.22857142857142862
8975,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7338772392895843616,European Union put more sanctions in place against,https://www.tiktok.com/@viral.stuff70/video/7338772392895843616,<a href='https://www.tiktok.com/@viral.stuff70/video/7338772392895843616' target='_blank' rel='noreferrer nofollow'>Open video</a>,European Union put more sanctions in place against Russia. #russia #Ukraine #news ,viral.stuff70,https://www.tiktok.com/@viral.stuff70,<a href='https://www.tiktok.com/@viral.stuff70' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},3.0,"  Russia. The move coming as the Kremlin's war  against Ukraine near its second anniversary,  and as Ukraine loses ground on the battlefield.  Its forces recently withdrew  the eastern town of abdifka  after months of heavy fighting.  This unverified Russian footage  proports to show soldiers there  replacing the Ukrainian flag with their own.  Now, since February 2022,  the EU has banned goods worth over 43 billion euros  that would have been exported to Russia.  It includes advanced technology  items like radar systems,  drones, camouflage gear or weapons,  and luxury items sought by Russia's elite.  On the import side,  the goods under sanctions are even more valuable.  Russian commodities worth 91  more than 91 billion euros. Excuse me.  Are now banned across the block,  including coal,  iron, gold and steel,  as well as Russia's most iconic and coveted products,  vodka and caviar.  Here's a look at how Russia's economy is doing  under the penalties already in place.  The defense industry is currently  the most important pillar of the Russian economy.  Thanks to significantly increased government spending.  The defense industry accounts for 10% of GDP.  Other sectors,  such as the steel industry,  are also benefiting.  After the slump in 2022,  the Russian economy is now growing.  According to data from Moscow,  growth is also forecast for 2024.  What's happened is that's actually  more like the Soviet Union  and that it has high spending on the military  and in some cases heavy industry.  And at the same time  the level of consumption is falling for the population.  Um, they prefer Goblin.  But industrial  production is also doing surprisingly well.  For example,  in the automotive sector,  components are increasingly coming from China  after the Europeans withdrew from Russia.  Thanks to Chinese imports,  the Russian economy is being kept afloat.  China is of course  not officially participating in the sanctions,  so it is not a partner,  so to speak,  of western states when it comes to sanctions.  That's all good.  To finance imports,  Russia needs export income from gas sales.  These are fallen dramatically at times.  The EU's extensive  import band seems to have had an effect.  Tapping into new customers with new pipelines  is only a partial substitute.  The volume symbol",0.8896,Very Positive,0.3489862914862915
8976,{'topic'},0,0,tk0,{'nl'},{'en'},{'politicians solve issues russia/ukraine war european elections 2024'},7340669467833290017,The European Union cannot afford to let Russia win,https://www.tiktok.com/@euronews.tv/video/7340669467833290017,<a href='https://www.tiktok.com/@euronews.tv/video/7340669467833290017' target='_blank' rel='noreferrer nofollow'>Open video</a>,"The European Union cannot afford to let Russia win the war in Ukraine regardless of what happens in the United States after the presidential elections, Ursula von der Leyen has said. #russia #ukraine #europe #ursulavonderleyen #usa #trump #biden #putin ",euronews.tv,https://www.tiktok.com/@euronews.tv,<a href='https://www.tiktok.com/@euronews.tv' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic7__nl__en__the-russia/ukraine-war'},{'2024-04-28T15:30:00'},{'8357'},{'eu24--tk0_scheduled__2024-05-01T06:20:00+00:00_58_1'},{'2024-05-01T06:37:23.914741'},{'2024-05-01T06:37:23.914765'},0.0,"  I would like us to think bigger.  It is time to start a conversation  about using the windfall  profits of frozen Russian assets  to jointly purchase military equipment for Ukraine.  There could be no stronger symbol  and no greater use for that money  than to make Ukraine  and all of Europe a safer place to live.  On other members.  Ultimately, this is about Europe taking responsibility  for its own security.  The simple truth is  we do not have the luxury of comfort.  We do not have the control of elections  or decisions in other parts of the world.  We simply do not have the time  to skirt around the issue.  Whistle. Without the support of our partners,  we cannot let Russia win.  And the cost of insecurity,  the cost of a Russian victory,  is far greater than any saving we could make now.  And this is why it is time for Europe to step up.  Long live Europe!",0.8876,Very Positive,0.46260504201680674
